Flight Index,Delay (seconds)
CA1764,0
MU2165,0
MU2586,0
FM9261,0
CZ844T,0
MU5479,0
9C7620,0
CZ6926,0
MU5434,0
JD5330,0
ZH9580,0
ZH8383,0
CZ6573,0
CZ6740,0
SC2304,0
CA1577,0
ZH9897,0
MU2866,0
MU6176,0
CZ8716,0
MU6692,11759
9C6539,0
HO2121,13808
HO1743,0
MF8129,0
ZH9905,0
MU5839,0
MU5272,0
MU7061,0
CA1724,0
MF827,0
MU5535,0
TV9866,0
KY3211,0
HU7773,0
CZ3225,0
PN6404,0
MU6650,0
MU2787,0
VN490,0
QW6032,0
CA1509,0
PN6237,7677
GY7265,0
MF8555,0
9C6452,0
MF8437,0
G54835,0
CZ3730,0
8L9538,0
CZ6366,16783
CZ3293,0
CZ2785,0
SL949,0
ZH8064,0
GY7237,0
TR122,0
SC4094,0
DZ6316,10916
CZ3130,0
TR181,2962
DZ6248,0
FU6601,0
CZ6932,0
A67108,0
CA1320,0
HU7098,4832
MU9861,0
FM9427,0
MU2114,0
JD5982,0
AQ1474,0
EU1838,0
CZ6756,0
JD5764,0
GS6640,0
MU6162,0
GS7824,5220
MU510,0
9C6552,0
CA8617,0
G52721,0
G54789,0
MF8228,0
ZH9074,0
HO1058,0
CZ3734,0
CZ338V,4210
MU5922,0
CZ2729,0
G54726,0
G54110,0
KN5800,0
CZ3147,0
RW602,0
JD5305,0
JD359,0
CA4117,0
CA110,0
TV6044,0
CZ6972,5837
9C8949,0
HU7522,0
CA8647,0
HU7086,0
MU6476,0
ZH8287,0
GJ8598,0
GJ8695,0
HU7724,6159
MU5563,9893
3U3160,0
CZ6453,0
ZH9429,0
MU5994,0
DZ6313,0
CA4142,0
SC2299,0
KY3022,13819
CZ3033,0
FU6653,0
SC2280,0
CZ3951,2707
ZH8989,0
GY7118,0
HO1297,0
3U8727,0
CZ5734,0
MU2958,0
TV9996,16612
MU9709,0
CZ6544,0
EU1896,0
GX2049,0
8L9752,0
CZ6591,0
CZ6535,0
MU9456,0
CZ398,0
G54305,0
MF8220,0
CA1827,0
A67136,0
MU5547,0
HU7617,0
AQ1341,0
SC1189,0
HU7640,0
SC2218,0
ZH9760,0
HO1130,0
SC4692,0
HU7860,0
SC8893,0
GS7469,0
CA808,0
HU7210,0
MU9020,0
CA1492,0
CN7885,0
MU5915,9231
HU7055,16043
JD5766,0
CZ5868,12101
ZH9490,0
KN5638,0
9H8371,0
3U8939,0
8L9859,0
GY7247,0
9C8633,0
8L9819,10637
CA4357,0
PN6284,3659
GS7453,0
MU2482,12983
CZ3452,0
CZ6437,3098
EU2711,4739
HO1288,0
JD5969,0
HU7219,0
MU9776,0
G52747,0
CA4321,0
MU2264,0
MU5611,0
CZ6664,0
HO1788,0
HO2056,0
CZ8258,12215
GX8808,3313
SC7617,0
MF8263,0
CZ3191,9895
TG665,0
ZH9409,8416
HO1249,0
MF8359,0
9C8868,14202
CA8604,0
3U8899,0
ZH8379,0
GJ8712,0
CA1562,0
CZ5753,0
CA4041,0
UQ2522,0
MU5603,15496
JR1588,0
MU9199,0
HO1727,0
MU7387,0
MU6263,0
SC4845,0
MF8230,13063
GS7637,0
SC2268,0
PN6223,0
JD5964,0
BK2764,13576
JL25,0
CZ6383,0
ZH8750,0
CZ6610,0
SC4734,0
CZ6310,7367
SL920,10636
PN6527,0
MU2323,0
CZ6837,0
HO1605,0
MU6920,0
CZ5712,0
FM9330,0
9C8852,0
MU5188,0
CZ6275,0
SC2114,0
MU5668,0
CA1301,0
MF834,0
CZ6697,0
MU2156,0
FM896,0
MU5069,0
CZ3558,0
CA1233,0
CZ335,0
HU7314,0
CZ6982,15942
EU2959,0
CZ3096,0
PN6385,0
CA1933,0
MU2748,0
MU6436,0
GJ6096,0
CA1755,0
9C8885,5463
A67278,0
CZ6896,0
JD5628,0
G54431,0
3U6714,0
EU2948,0
HU7402,0
KN5955,0
3U3210,0
GY7201,0
ZH8997,0
MU5485,0
EU1935,12967
HU7232,0
CZ3885,0
CA8962,0
MU575,0
MU5743,0
3U8925,0
CZ8882,0
CA1254,0
HU7677,0
3U6908,0
EU2745,0
ZH9024,0
KY8265,0
CA106,0
GY7141,10412
CZ6948,0
FM9090,0
CZ5109,0
CZ3825,0
G54822,0
MU5258,0
HO2039,0
HU7447,0
EU2915,0
MU5689,0
ZH9010,10946
KN5967,0
CA4585,0
MU5852,0
PN6209,13700
CA2901,0
SC4729,0
CZ6335,0
CA1221,0
HO1126,16494
ZH9684,0
8L9556,0
HU7113,0
MU2298,0
CA8906,0
CZ6225,0
NX132,0
CZ6470,0
9C8922,12133
MU5291,12757
CZ5722,0
CZ8694,0
CA1542,0
NH960,0
MU5366,0
MU5022,0
HO1694,0
NS3329,0
CA425,0
BK2822,0
MU2470,0
JD5192,0
CZ3346,0
CA1407,0
ZH9766,0
CZ6799,0
HU6028,0
CA1518,0
MU5771,0
NX102,0
CA1788,10854
MU5517,0
CZ3614,0
HU7380,0
8L9950,0
MF8157,1059
MU9046,0
HU7452,0
CZ2704,0
MF8307,0
EU2774,0
HU7008,0
HU7897,0
JD5526,0
JD5935,0
8L9871,0
TG615,0
GS7924,0
MU5418,0
PN6383,0
MU5652,0
HU7605,13054
3U6971,0
ZH9675,0
CA1815,13088
DR6559,0
GY7109,0
HU7710,0
SC8860,0
PN6301,4783
LT6660,0
G54430,0
MU9185,0
9C8856,0
3U3357,0
CA1611,0
HU7374,0
DZ6340,7964
SC8806,0
9C9000,0
CZ3265,2427
3U6353,0
CA183,0
KN2320,0
QW9834,0
CZ3195,0
GS7691,0
AQ1422,0
MF8183,0
SC8879,0
EU2944,0
QW6220,4588
FM9327,9451
CZ6279,12152
CZ8430,0
FM9258,0
CA472,0
EU2843,0
MU5145,0
CZ3545,0
CA4355,0
VJ5215,0
PN6204,0
CA2663,0
MU5770,9579
CZ5889,0
9C6952,0
MF8505,0
NS3504,0
3U8888,0
FM857,395
CZ8740,0
HU7378,0
CA1908,0
HU7323,0
GS6436,0
MU5098,0
9C8924,0
MU5120,0
HU7790,0
MU9991,0
GJ8943,0
SC7633,0
MU6419,0
GS7911,0
9C8733,0
3U6775,0
SC4772,0
CZ3259,0
HO2205,2121
CZ8521,0
MU2512,0
MF8955,0
GS7414,0
MU9785,0
GX8828,0
3U6924,0
G54045,0
G54285,0
CZ8435,0
MF8475,0
9C7463,0
MU795,0
MU6762,0
G5477X,0
MU9905,0
GJ8562,0
ZH8681,0
SC4617,0
HU7765,10797
EU2769,0
3U3906,0
CZ6139,0
SC4886,0
CZ8048,0
3U8748,1834
TV9986,0
MU6375,0
CZ5549,0
CZ5943,0
3U8963,0
CZ5355,0
CA4227,0
ZH8447,0
CX990,0
9C8834,0
3U3269,0
EU2918,0
Y87509,0
CZ8851,0
NS3278,0
MU9299,0
JD420,0
HU7245,9920
CZ3995,7457
MF8289,0
SC8704,0
MF8494,0
CA1630,1673
SC8711,0
9C6802,0
MU2400,0
SC4944,2732
G54220,0
MU6275,7044
CZ3828,0
CZ2603,0
MF8076,14082
3U3050,0
9C6760,14504
CN7174,0
HO1041,0
PN6354,0
NH966,0
MU6267,0
MU6836,13342
HU7668,0
CX369,0
CZ5187,0
MU2437,0
CA1865,0
HO1552,0
CZ3227,0
CZ3829,0
EU1820,0
CZ6989,0
MU2389,0
MU2885,0
SC8807,0
MU6287,0
9D5672,0
A67226,0
ZH9527,0
MU2374,0
CZ6641,0
HO1369,0
9C8979,14156
CZ3040,0
JD5672,14522
FM830,0
GJ8879,0
LT4302,0
KR963,0
CZ3435,7595
CA4333,0
TV6040,0
AQ1502,0
ZH8971,0
GS7696,9832
TV9822,0
CA4506,0
HO1188,0
CZ6938,0
SC2333,0
CA157,0
MU2965,0
MU2326,0
KN2985,0
8L9728,0
SC4843,0
VZ3695,0
G54531,0
MF8885,0
CA4394,0
CA8377,0
PN6272,0
CA1721,0
CZ8913,0
MU6963,0
CA2823,0
MU2410,0
G54925,0
DZ6298,0
MU9965,0
QW9846,0
EU2833,0
CA1139,13240
FM9073,13395
CZ8692,0
KN5502,0
JD5163,0
NS8078,0
8L9869,6626
MU2766,0
JD365,0
BL6906,0
MU5294,0
CA450,0
MU6407,0
EU1830,0
HO1688,0
Y87537,0
MU2375,0
MU5438,0
MU5400,0
CZ365,7967
MU2174,0
A67272,0
MU271,0
GJ8054,0
CZ6525,0
CZ6918,0
CA4569,0
CZ3787,0
MU2798,0
9C7025,0
ZH9158,0
CA2593,0
HU7034,0
HX232,1838
CA2701,0
CA1111,0
FU6570,0
TV9845,0
CA9627,4400
CA9840,0
CA4541,13558
DZ6203,0
EU6673,0
CA8334,0
KN5817,0
NS3245,0
9C8846,0
GJ8150,0
MU2442,0
KY3110,0
HU7472,0
MU2314,0
CA4574,0
MU2357,2228
MF8427,0
CZ6334,0
SC4855,0
PN6392,0
SC4773,0
CZ3263,0
CZ6966,0
MU5626,0
GX7881,0
QW6106,0
MU5637,0
CI522,0
MU5810,0
CZ6492,0
FU6507,0
HU7733,0
MU2704,13460
MU5472,0
BK3265,0
ZH9866,0
CA1543,0
CA2893,16785
MU9602,0
CA8207,0
3U8105,0
AQ1162,0
CA856,0
CA8131,0
CZ6348,0
3U3118,0
3U6955,0
CZ6560,2475
CZ2815,0
GJ8117,0
MU596,0
ZH8269,0
KN2856,0
MU5244,0
NS3623,15350
MU6685,0
CZ8106,0
CA8145,0
MU5524,0
CA4501,0
CA2689,0
MU5213,0
ZH9536,0
HU7619,0
MU9763,0
CZ5083,11134
CA1337,0
GS7653,0
MU6660,0
GS6534,0
GJ8812,0
SC1167,0
HU7680,0
MU6632,0
KN5912,0
SC4816,10563
MU5944,0
MF8388,0
9C8801,0
MU6121,0
HU7305,0
CZ3587,0
HO1703,0
KN2356,0
CA428,0
HU7135,0
MF8310,0
MU6993,0
HO1337,0
MU5635,0
FM9411,0
MU729,0
GJ8872,1292
ZH8557,0
MU2548,0
CZ3462,0
FU6625,0
MU2347,0
MF867,0
9C6133,0
8L9599,0
JD5295,0
QW6136,0
MU2276,0
MU5390,0
9C6872,0
FM9135,14406
MU5724,12291
CZ3122,6834
CZ5145,0
CZ3659,0
ZH9916,0
CZ395,0
SQ842,0
HU7376,0
FM9354,5737
GX8916,0
CA1938,0
GY7170,0
MU5614,0
HU7775,0
FM9387,0
TV9804,0
CZ8531,0
9C6687,0
MU2113,0
CZ8423,0
9C8808,16610
MF8416,0
DR5038,0
GS7602,14973
EY867,12452
KY8257,0
CZ6389,0
MU2016,0
MU6528,0
CZ3076,0
MU6639,0
ZH8759,0
HU7589,0
A67232,0
FD573D,0
8L9717,12769
JD532Q,0
MU9697,9001
MU5382,0
RY8940,0
9C6858,8159
FM9316,0
GJ8781,16994
9H8381,0
CZ8798,0
SJ1185,0
9C7535,6875
MF8346,0
CZ6601,0
FU6665,0
CZ3773,0
CZ8842,0
3U8426,0
CZ6768,0
EU2207,0
HU7782,0
MU2918,0
3U8871,0
8L9647,0
8L9877,5320
GJ8886,6687
CA1807,0
CZ6120,0
CA1782,0
KY8240,0
CZ3758,0
8L9559,0
SC4607,0
MU2160,0
CZ6480,4729
3U8636,0
MU9704,12354
HU7479,0
ZH8509,0
CA1402,0
DZ6381,11425
QW6010,0
FM9519,2173
SC2125,15587
MF8260,0
KY3176,0
KN5229,0
MF8082,0
MU9888,0
ZH9537,0
9C7421,15605
DZ6218,0
BK2716,0
CA1345,17694
CA4404,0
TV9918,0
TV9973,0
CZ3746,0
ZH9444,0
HU7111,0
CA4335,0
CA1734,0
CZ5396,4672
CZ6907,0
SC7942,3106
EU2250,0
3U8750,0
GX2007,0
EU2977,0
CA4578,0
CZ8407,0
MU6462,0
SC8851,0
CA1855,0
MU5467,0
CA1720,0
CA4147,0
BK2851,0
CZ6916,0
NS8035,0
3U3114,0
CZ696,1121
RY8977,0
CA8101,0
FM9454,0
CX364,0
SC4942,0
MF885,1117
HU7834,0
SC8087,0
MU2738,0
CZ3310,15754
3U6925,0
HU7607,0
HU7272,0
9C8972,0
MF8790,0
GS6408,0
CZ3707,0
CA1238,0
MU2936,0
CZ6266,9152
3U6656,0
G54684,0
PN6294,0
CZ6956,0
MU6166,0
SC4884,0
CZ3817,0
SC8410,0
JD5191,0
MU6729,11218
MU5002,0
SC7937,0
CZ3744,0
HU7688,0
CZ3351,17803
MU2863,7442
9C6778,0
A67150,0
UQ3532,9689
CA2505,11390
CA4411,0
HU6136,0
HU7339,0
CZ5783,16538
MF8072,0
CZ6597,0
DZ6252,0
3U3936,0
Y87558,7269
CA1325,0
KY3122,0
CZ3208,0
3U3940,0
HU7396,0
GS6622,0
FM9400,0
ZH8958,17470
CZ3100,0
MU2870,0
CZ6765,0
SC4722,0
3U8788,0
CA4510,5427
MU5175,0
EU2421,0
CA1571,0
MU5051,0
MF891,0
8L9639,0
3U3322,0
GX8964,0
PN6393,0
CZ6458,13135
HO1886,0
JD5945,0
8L801,0
GJ8736,0
MF8964,0
ZH9232,9830
HU6316,8235
GJ8078,0
CA1574,0
CZ5185,0
EU2757,0
CA2881,0
9C6153,13447
CZ6486,15759
ZH9359,0
MF8766,0
CA2927,0
CZ6452,0
CA2683,0
HO1932,0
FM9527,0
ZH9259,0
CZ3886,0
CZ3891,0
MU7386,9051
3U3356,13154
9H8469,4975
CZ6923,0
MU2125,9026
CZ3144,0
CA910,3843
FM9350,0
9C7068,0
RY6626,0
SC8003,0
CZ3989,0
CZ3779,0
9H8303,0
CZ5948,0
MU6123,0
MU2361,0
MF8328,0
EU1858,0
GS7636,0
ZH8282,0
HO1325,0
G52772,8370
KY3203,15287
MU2379,0
CZ3836,0
CZ2735,0
MF8548,0
G54064,0
CZ3866,0
HO1094,0
CA1374,11880
MU6143,0
MF840,0
ZH9976,0
G54705,0
ZH8873,0
MU5719,3446
HO1912,0
MU2841,0
D7326,0
MF8060,0
CZ5323,0
MF8089,0
MU2786,0
G54117,0
MU5579,0
GS6540,3313
VZ3604,0
MU5498,0
CZ6156,0
MF8201,0
3U3244,0
JL86,0
RY6652,0
ZH9887,0
HU7736,0
MU5353,0
CA4104,0
DR5328,0
MU2853,0
ZH9929,0
QW6126,3532
CA2640,0
CZ3132,0
KN5529,0
CA8175,0
ZH9871,7818
KN5577,0
MU6840,0
CZ3253,0
KN5237,0
8L9605,0
FM831,0
GY7131,0
MU2360,0
MF8985,0
AQ1306,0
HX239,0
CZ315,0
CA1269,0
9H8361,0
FM9382,0
CA8210,0
9C8993,5922
CZ6346,10779
9C8502,13505
EU2826,0
MU6269,0
MU5458,0
3U8918,0
G52928,0
KN5720,0
8L9733,0
MU6329,0
3U8112,0
CZ8859,15014
GS7558,0
MU2813,0
8L9894,0
CZ3597,0
MU5567,0
HO1253,0
9C8751,0
HU7644,0
ZH9172,0
MU5738,0
MF845,0
CA8955,0
8L9824,11527
MU5006,0
MU5325,0
CZ3668,0
9H8344,0
MU5295,0
HU7764,2963
MU6810,0
FM810,0
CZ3574,0
ZH9420,0
MU2536,0
3U3344,0
HO1157,0
ZH9771,0
MU2895,0
9C6908,0
GJ8939,0
EU1812,0
CA2765,0
G54446,10175
3U8985,0
HU7995,0
MF8342,0
CA1539,0
CA878,0
CA1365,0
MU2783,0
3U3424,0
CZ6420,13259
K6866,0
G54056,11146
JD5532,0
GJ8652,0
MU5385,0
ZH9709,9630
9C6506,0
CA8120,0
MF8173,0
MU2796,0
MF898,0
3U8574,0
ZH8316,0
SC8713,0
HO2235,7355
GT1020,0
HU430,0
MU2835,0
CZ8234,0
G54314,0
MU5622,0
3U8005,7984
HU7242,0
FM9126,0
CZ6632,0
SC2204,0
JD5853,0
GY7108,0
EU2962,0
CA8382,0
3U8294,0
MU9054,0
MF8836,0
HO1629,0
CA941,0
FM9076,0
CA1447,0
EU2794,0
TR134,0
GS7818,0
MF818,0
KN5625,0
3U8851,0
MU2281,0
CZ6386,4407
CZ6208,0
FM9446,0
CA2822,0
3U8718,0
GS7851,0
ZH9307,16628
MU2115,0
MU2202,0
NS3521,7465
CZ2716,0
MU9203,0
HU7046,0
CA1849,0
MU6842,0
ZH9305,0
ZH9636,0
AQ1128,14348
3U8995,0
CZ6719,0
FU6718,0
MF8821,0
G52719,0
HO1887,0
TV9867,11390
JD5761,0
MU2526,0
SC4968,11613
JD5842,9046
HO1683,0
KN5679,0
8L9695,0
CA1844,0
MF8785,0
MF8585,0
CA8126,0
CA4302,0
EU1910,0
MU5849,0
HO1242,0
SC8041,0
CA4527,0
CZ6338,0
CA4590,0
SC7652,0
CA4597,17682
MU2758,0
MU9535,0
KN5909,0
RY6632,0
CZ6578,11742
SC7683,0
JD5251,0
ZH8076,2084
QV856,0
HU7739,0
CA1455,0
CZ6205,0
CA451,0
MU6373,0
EU2284,0
8L9535,0
ZH8016,0
MU6858,0
UQ2509,2919
MU6663,13223
DR6502,0
GJ8563,0
G54306,0
CA2816,0
MU5942,0
JD5106,11249
CA156,0
TV9832,0
DZ6337,0
NS3239,0
HO1626,0
MU5661,8536
SC8737,0
CZ6670,0
CA8161,0
CZ8656,0
HU7836,0
MF8514,0
KY8214,0
MU6132,1995
ZH9849,0
MF8287,12227
SC8882,56
CZ6426,0
MU2584,0
MU2289,12607
G54810,0
TR182,0
KY8216,0
CZ8876,0
HO1216,5648
CZ6306,0
CA1522,0
GJ8552,0
3U6742,0
CZ8557,0
ZH9339,0
HO2007,0
MU5776,0
JD5602,0
CZ5830,0
JD5695,0
MF8264,0
ZH9476,0
CA126,14585
MF8091,1270
CA4591,0
SC4737,0
CZ8916,0
ZH9981,10212
CZ3566,0
NH955,5911
GS6559,0
MU9968,0
9C8892,6329
CA8137,0
GS6515,0
G54186,0
9C7432,0
CZ2728,0
CA8502,0
SC8402,0
MF896,0
3U8696,18168
GY7126,8068
HU7528,0
3U8994,0
3U8877,0
CZ5863,0
HO1156,0
3U8230,0
PN6233,0
MU5946,0
HU7537,0
ZH9090,0
Y87577,0
AA128,0
EU2412,17034
HO1689,10503
QW6132,0
JD5157,0
CA8911,0
MU9733,0
3U3187,0
MU6455,0
CA2517,0
3U3281,6489
MF894,0
GJ8052,0
CZ643,0
MU763,0
SC8785,0
KN2308,0
CZ6958,0
CZ3941,0
CZ6382,0
GS7507,0
HO1063,0
SC2234,0
MU6983,0
MU5581,1364
CZ625,0
3U8767,17786
KN2675,0
9C7325,0
CZ2834,916
MF8169,9926
GS7880,0
ZH8162,0
MU723,0
MU9186,0
3U3440,0
CZ8537,0
CZ2608,0
CZ3634,0
MU2888,0
MF8598,0
FM9394,7028
DR6554,6085
3U3960,0
MU2914,0
SC7956,6671
Y87520,0
VZ3680,0
JD5846,0
MU2302,12500
CA2874,0
ZH9279,0
CZ8216,0
GJ8646,7877
CZ6575,0
CA1498,0
A67249,0
HO1071,0
CZ2612,0
SC8828,0
CA4005,0
MF8388,0
RY8892,0
3U6947,0
SC2175,0
CZ6726,0
NS3336,0
DR5016,0
HO1029,0
CA2633,0
SC8779,0
CI528,0
AQ1064,0
CZ3427,0
SL8810,0
FM9448,13554
7C8904,0
D7342,0
MF8084,0
PN6558,0
CA4234,0
HU7498,12958
CZ3697,14717
EU2213,7306
MF8266,3748
CZ383,16008
CZ3172,17594
GS656U,0
MU5088,0
3U8974,0
MU2531,0
MU5554,0
EU1971,0
HU7368,0
GS7631,0
GS6617,0
MF8036,3912
SC8849,0
MU9072,0
MU9038,0
EU2814,16317
MU7743,0
HO1285,0
MU2721,15689
CZ5914,7492
MU5854,12716
MU2090,0
MF8325,0
CZ6520,0
QW6008,0
QW9800,0
KE2210,0
FU6690,1345
DZ6390,0
HU7787,0
MU6296,0
3U6415,0
ZH8680,0
GS786W,465
MU2638,0
CA1443,0
CZ3111,0
TV9902,0
GX2044,0
CA1309,0
HO2197,0
MU5768,0
MU2272,0
MU5267,0
MU6202,6028
MU2043,0
JD5260,0
MF8048,0
SC8813,14435
MF8842,8053
CA1234,0
ZH9521,0
SC2324,0
CA1449,0
CZ2618,0
CZ3233,2134
TV9828,0
3U8170,0
MU5773,0
CA2687,0
G54187,0
CZ5616,0
CA2886,3401
ZH8295,0
GX2032,112
3U3932,0
ZH8163,0
HU7078,0
MU5617,7357
ZH9848,0
ZH9961,17877
ZH9525,15611
HU7360,0
EU2940,0
LT6620,0
FM9094,0
HU7264,0
3U3234,0
EU2724,0
CA1616,0
3U3982,0
CZ6350,0
CA8105,0
EU1842,0
ZH9810,0
SC4663,0
SC4660,0
UQ3507,5713
TV9928,0
BK321V,0
CA2860,0
JR1552,0
FD540,0
3U3127,0
CZ5915,0
EU2734,13447
3U8263,0
MF8078,0
HU7759,0
DR6576,0
HU7074,0
CZ3973,0
3U8919,0
G52763,0
MU9723,0
QW6246,0
AQ1119,0
ZH9724,0
CA1693,0
CA1723,0
GS7455,0
QW6014,0
3U6950,0
SC2127,0
PN6398,0
MF8046,0
CZ3276,0
TV9956,0
ZH8986,0
MF8318,0
9C8931,0
CZ3713,0
GS6526,0
FM9064,0
MU5093,0
CZ3938,3560
CZ8746,0
KN2876,0
GS7618,0
GJ8212,0
SC4952,0
8L9756,0
EU2420,0
HO1219,0
MU2277,0
KN5218,0
MF8172,0
AC26,0
SC4827,0
GS7919,6765
CZ3656,0
CA1119,0
MU6658,0
CZ3424,0
CZ3935,0
HU7795,0
MU2419,0
3U8056,0
SC4923,0
CA1936,0
LT6614,0
CZ6148,0
MU6100,15947
8L9946,0
3U8182,0
9C7001,0
AK1560,0
9C8703,0
CA4229,0
KN2396,0
CZ5149,284
G54461,0
PN6420,0
DR6509,0
CZ3725,11688
ZH9896,0
MU6932,0
CA4240,0
AQ1034,0
CA4327,0
FM9363,0
CZ6906,0
G54469,0
DR6592,0
CA1235,0
CZ5303,0
3U6344,5236
G52828,0
CA4418,0
MU2808,0
CZ3048,0
MU5143,0
MU713,0
FU6722,0
MU6169,0
PN6437,0
AQ1005,0
FM9351,0
MU2088,0
KN2376,0
FM828,14578
CZ6974,1290
CX393,12482
ZH9350,0
EU1848,0
HU7338,0
MU5029,0
ZH8511,0
GJ8740,0
MU5688,0
EU2781,0
MF8412,0
CZ3696,16114
SL965,0
SC4619,0
CA484,0
GS7929,0
EU2798,0
MU2471,4421
ZH8734,0
MU6396,0
CA1897,0
CZ2891,6459
HU7654,0
HX107,0
MF8030,0
CA8363,0
MU5694,16211
DZ6230,13688
MF8301,0
MF8067,0
HO2012,0
HO1902,0
MF8052,0
CZ8242,0
HU461,10438
MU9725,0
3U3194,7825
CA4314,0
9C6365,0
OZ3625,0
HU7633,0
CA1647,0
ZH9714,0
G54815,0
HO1851,0
JD5226,0
DZ6244,349
GJ8691,0
TV9841,12473
HU7628,0
GS6687,0
CA1836,0
CZ2840,0
KY8291,0
D7330,0
CA4239,0
AK2138,0
9C6459,0
CA2560,0
MU6336,0
GS6646,11345
LH722,0
MU2068,0
MU5650,0
HU6123,0
3U6709,0
CZ6127,0
MU5216,10440
HU7348,0
HO2009,0
5J288,4211
KY8322,0
CZ8676,2438
MU5526,0
G54047,7764
CZ342,0
3U8763,0
8L9979,440
GJ8865,0
MU2180,0
CZ3594,0
CZ3160,15098
MU2166,0
MU6210,0
3U8216,0
CA4267,0
MU5281,4545
CA1797,0
9C6521,0
CZ3272,3004
9C7264,0
MU5660,14187
ZH8673,0
CZ671,0
GJ8132,2602
SC2320,0
EU2209,0
MF8510,0
SC4875,0
CA1226,0
CA1503,0
HU7261,0
CZ3238,0
MF8458,0
HU7638,0
CA1202,0
MU5350,0
HO1907,0
3U6987,6478
QW6074,0
MU5049,0
KY3007,0
MF8720,0
FM9562,2483
MU2405,0
CA4054,0
MU2493,0
FM9317,0
CA1378,0
ZH9607,0
CA1887,0
GS6652,0
MF8467,0
JR1602,0
G54926,0
ZH9212,0
CA4350,0
NS3249,8246
TV6032,0
HU7228,0
MF8672,16184
MF8594,0
CZ2667,0
CA1440,0
FM9223,0
FM9405,14612
KN5605,2891
CZ601,0
3U8984,0
CZ5181,0
9C6284,0
SC4655,0
MU6535,0
ZH9106,0
CZ6411,0
MU2258,0
CA722,0
CZ5919,0
FM9250,0
TV9858,0
KE860,0
3U6960,0
FU6662,0
MU5646,0
JD5618,0
QW9842,0
MF8560,0
MU6960,0
CZ6806,0
GS6659,0
CA822,0
CZ364,0
MU6209,0
GX8854,0
MU5531,0
QW6048,0
3U8255,0
HO1860,0
CA730,0
KY8256,0
CZ3947,0
JD5187,0
MF883,11983
PN6375,5661
HU7325,0
FU6652,0
MF876,0
GS656R,15475
NX258,11053
CA2565,0
9C6471,0
MU2186,0
3U6426,0
CZ6893,0
9C7649,0
CA1783,0
CZ8253,0
3U8791,0
HU7711,0
QW6218,0
HU7418,0
8L9771,0
GS7849,0
CZ5963,10593
KN5271,0
MF8752,0
JD5238,16998
G54354,0
FM853,0
G54907,0
G54363,10092
MU6599,0
CZ6203,0
CZ3939,0
CZ8539,0
MF8389,0
MF8682,0
MU5530,0
CA1263,0
CA1903,0
3U6442,0
CZ2627,15516
HU7015,14649
KY8208,0
CA9667,0
KN5959,0
KN5872,0
CZ3735,0
FM9260,0
HO1109,0
HU706,0
CZ6430,0
8L9942,0
CZ3489,0
CA8110,0
CZ8953,0
GX8820,0
ZH9919,0
FM9430,0
8L9874,0
GJ8824,0
MU5363,0
CZ6854,0
CZ6507,0
3U8088,0
NS8076,0
ZH9518,0
ZH9606,0
MU2549,0
9C8644,0
HU7812,10539
MF8652,16087
QW9901,0
MU5576,0
3U6879,0
CA4366,0
CZ387,12765
3U3110,0
8L9644,0
DR5332,0
3U6586,1934
G52698,0
CZ5333,0
MF8144,11670
MU236,0
9H8464,0
BK3133,8937
G54161,0
CZ8221,0
SC1163,0
8L9732,0
ZH9008,0
CZ3943,0
GY7252,0
MU6332,0
3U3654,0
CA1972,0
MU6384,6387
CZ684,0
MU5171,0
CZ3760,0
MU5242,0
GS7522,0
ZH9628,0
MU6827,0
CA8538,0
ZH8519,0
CZ6950,13809
CA1123,15235
QW6203,0
SC8777,0
CZ3997,0
3U6689,0
DR5066,0
MU2342,0
ZH9049,0
MF8551,0
Y87576,0
HO1696,0
HU7455,0
3U3929,0
MF8044,0
CZ3547,0
EU2815,1717
SC8704,0
HU7288,0
NS8026,0
SL969,0
GS7585,0
SU220,0
CA2731,0
JD533Z,0
CZ3925,0
EU2769,0
CZ3923,0
GX8829,9270
ZH9957,0
CZ8292,0
MU5739,16767
KE853,4321
3U8910,0
UQ3588,0
3U6904,3350
3U3316,0
EU2282,0
MU2973,0
GJ8540,0
MU5780,0
G54306,0
ZH9532,0
CZ6683,0
HU7236,0
HU7504,0
CA8176,0
MU6214,0
CA8591,0
ZH8320,0
ZH9630,0
CZ3653,0
CZ8492,0
MU2204,8544
G54836,0
GS6688,18274
CX362,7389
3U3324,0
MU6852,7623
CZ5791,0
HO1085,0
MU2832,10468
CA2524,0
AQ1170,0
MF8581,0
ZH9547,9490
MU2665,0
3U8298,0
CZ3927,0
CZ6717,0
3U6761,1179
SC8708,0
CZ3446,0
CZ6623,2641
G54790,0
CZ6239,0
ZH9384,0
MU772,0
EU2834,0
MU6156,0
EU2712,0
ZH9730,0
HU7617,0
9C7138,0
CA4208,0
ZH8516,0
MU5532,0
CZ2320,0
CZ5460,0
ZH9214,0
CA9623,0
CA940,9351
DZ6370,0
MF8737,0
TV6022,0
CZ6746,0
CA4033,0
CX916,0
GJ8900,12696
JD5522,0
CZ6496,0
GY7138,0
CZ8336,0
CZ6416,0
MU5728,0
JD5108,0
MU592,0
MU2168,0
MU6189,0
TV9882,0
HO1067,7530
MU6796,0
HO1720,0
GS7508,0
3U8843,0
CZ6248,0
MU2224,0
ZH9298,0
HU7656,0
TV9909,0
CZ8480,0
HU6142,0
AQ1622,0
SC7645,0
MU9755,0
MU6534,0
MF8545,0
GS7552,0
